,text,date,time,user_id
6681,$ aapl - apple reports record preorders for new iphone URL,2014-09-16,02:21:07,2554107798
6682,apple lets users delete free u2 album . $ aapl . URL,2014-09-16,07:25:48,1354252658
6683,rt AT_USER apple takes investors on an emotional rollercoaster URL $ aapl URL,2014-09-16,18:55:13,2493120667
6684,"URL read_this_n 0w : took smal $ aapl 103c weeklies . 25 , see : read_this_n 0w URL URL",2014-09-16,18:56:12,1284320395
6685,next day would be very profitable for $ aapl bulls ;),2014-09-16,19:32:47,2766213605
6686,AT_USER why does it seem $ bidu options are always more expensive then say $ aapl or $ googl ? or is it just me ?,2014-09-16,01:49:40,90524077
6687,rt AT_USER how to remove u2 ' s new album from your itunes : URL $ aapl URL,2014-09-16,19:50:31,813527966
6688,$ aapl has 17 analyst ratings in the last 7 days . median target : $ 110 . view here : URL aapl,2014-09-16,20:34:54,2540665153
6689,$ aapl - apple reports record preorders for new iphone URL,2014-09-16,04:46:28,69034277
6690,$ aapl - tech stocks : tech stocks fall ; microsoft among decliners URL,2014-09-16,04:52:12,223111137
6691,rt AT_USER nasdaq futures continue to tick lower this morning as apple ( $ aapl ) drops below $ 100 .,2014-09-16,13:19:22,1155879121
6692,"rt $ aapl algos erased today's all gains , in negative territory , p / t 99.20 $ lnkd $ pcln $ bidu $ goog $ fb $ twtr $ tsla $ amzn $ bbry $ nflx $ qqq",2014-09-17,17:11:25,242469235
6693,"looks like iphone 6 sales will explode this weekend ;) don't be fooled by haters , be patience ! $ aapl",2014-09-17,14:05:49,2766213605
6694,get your $ tsla under 260 and $ aapl under 100 URL,2014-09-17,14:06:45,403367131
6695,"rt $ aapl algos triggered sell @ 10:08 in sigma-x , crossfinder , lts , p / t 99.20 $ lnkd $ pcln $ bidu $ goog $ fb $ twtr $ tsla $ amzn $ bbry $ nflx $ qqq",2014-09-17,14:11:16,242469235
6696,rt AT_USER predict $ aapl ( URL + will apple be the first trillion dollar company ? URL URL,2014-09-17,14:16:56,268406256
6697,AT_USER ahhhh ... understood . be careful being long $ aapl here / now .,2014-09-17,20:53:48,43549084
6698,"rt AT_USER investors , trading . $ tsla , $ fb , $ aapl , $ tsla sentiment calm after hours .",2014-09-17,21:33:56,276645490
6699,there's always free cheese in a mouse trap iphone 6 $ aapl URL URL,2014-09-17,21:34:03,130094578
6700,"investors , trading . $ tsla , $ fb , $ aapl , $ tsla sentiment calm after hours .",2014-09-17,21:00:42,2633783994
6701,iphone updating as we speak ! taking forever ... lets see if its worth it . $ aapl,2014-09-17,21:12:28,2760315533
6702,the apple $ aapl iphone 6 ( and 6 plus ) go to disneyland URL,2014-09-17,16:21:46,35411199
6703,$ aapl love the low expectations being set for apple watch ... bolds well for stock 2015,2014-09-17,16:24:22,299922584
6704,solid ta $ aapl $ amzn courtesy AT_USER | via AT_USER - link : URL cc : AT_USER URL,2014-09-17,00:13:15,545618159
6705,"today's market thorns , roses , and all time highs ... URL $ aapl tech stocks",2014-09-17,00:17:40,2459430642
6706,"$ aapl sees a rise in stock as apple users furiously download ios 8 , released just earlier today 201g10f14",2014-09-17,19:20:31,2786114904
6707,"walt mossberg : iphone 6 is "" the best smartphone on the market . "" URL apple $ aapl",2014-09-17,02:18:45,18455693
6708,"AT_USER $ aapl looking to go long @ ~ 88.00 "" you will be looking for a long time",2014-09-17,14:41:20,65424301
6709,"rt AT_USER $ aapl next apple press event targeted for mid - to late october , source says URL AT_USER",2014-09-17,14:51:52,2766213605
6710,asian growth sends strong bull message for apple URL $ ssnlf $ bbry $ nok $ aapl,2014-09-17,13:00:05,2173999435
6711,apple's iphone 6 and 6 plus : the reviews are in - good recap / rundown from AT_USER via AT_USER URL $ aapl,2014-09-17,13:02:09,16033537
6712,scrap $ aapl ! ! ! make 100 % per year with our ' top 10 hedge fund ' artificial intelligence - URL $ spy $ qqq,2014-09-17,06:16:41,368615592
6713,just imagine if you could find market's intraday highs and lows for $ es_f daytrading $ spx $ spy $ dji $ aapl $ qqq $ iwm,2014-09-17,15:00:55,181187043
6714,$ aapl - asia markets : hong kong stocks snap losing streak on liquidity boost URL,2014-09-17,10:55:24,1280712284
6715,$ aapl 9/17 / 2014 raymond james boost price target $ 104.00 -> $ 110.00 9/17 / 2014 rbc capital boost price target $ 110.00 -> $ 114.00,2014-09-17,11:29:51,447061276
6716,rt AT_USER iphone 6 review roundup : all you need in one place itbw icymi $ aapl ~ ~ ~ URL ~ ~ ~,2014-09-17,11:35:44,2322975235
6717,"rt $ aapl algos triggered sell @ 09:18 in sigma-x , crossfinder , lts , p / t 99.20 $ lnkd $ pcln $ bidu $ goog $ fb $ twtr $ tsla $ amzn $ bbry $ nflx $ qqq",2014-09-17,13:19:33,242469235
6718,china mobile starts to actively promote iphone 6 in china regions . one more big promo . imo launch oct . 1 ~ 16 $ aapl $ chl URL,2014-09-17,12:49:26,2766213605
6719,rt AT_USER one survey shows just 11 % of apple customers want apple watch URL $ aapl URL,2014-09-17,16:59:41,748856084
6720,rt AT_USER one survey shows just 11 % of apple customers want apple watch URL $ aapl URL,2014-09-17,17:06:08,386562620
6721,"AT_USER $ aapl wtf ... ios 8.0 requires 5.7 gb of free space to install ... "" > > > progress .. netscape used to fit on a floppy",2014-09-17,18:47:34,2228241961
6722,link : URL mt AT_USER good piece in AT_USER today on second mover advantage in tech - $ aapl the masters URL,2014-09-17,12:09:37,14173930
6723,another decent close for $ aapl today . i'm ready for this rally to happen . this can be the beginning step towards my life of fortune & power .,2014-09-17,20:40:20,101081927
6724,sell $ aapl ! ! earn 100 % per year using our ' top 10 hedge fund ' artificial intelligence - URL $ spy AT_USER,2014-09-17,17:57:54,368615592
6725,$ aapl trading very tight on low volume all day .. hmm ...,2014-09-18,16:13:48,2526886265
6726,sony joining samsung on trolling the iphone ... hahahaha URL $ aapl,2014-09-18,16:17:08,575887522
6727,my son downloaded a game that was 2gb - phone is full . i bet more people will buy the bigger memory phone = higher gross margin $ aapl,2014-09-18,12:28:04,566576685
6728,rt AT_USER $ brcm hearing won deal with $ aapl,2014-09-18,19:32:15,1340184788
6729,rt AT_USER apple ties its own hands to give users more privacy from big brother URL $ aapl $ yhoo $ fb $ googl,2014-09-18,02:52:00,181057711
6730,rbc capital increases apple price target to $ 114.00 $ aapl URL,2014-09-18,14:47:20,1979190776
6731,what we know about apple's healthkit .. URL $ aapl tech stocks,2014-09-18,21:02:16,2459430642
6732,"rt AT_USER early movers : $ aapl , $ msft , $ tgt , $ v , $ a , $ amzn and more URL",2014-09-18,12:24:03,129659982
6733,"rt AT_USER iphone owners will basically end up with a new phone when they upgrade to ios 8 , writes AT_USER URL $ aapl",2014-09-18,02:38:17,76113683
6734,just imagine if you could find market's intraday highs and lows for $ es_f daytrading $ spx $ spy $ dji $ aapl $ qqq $ iwm,2014-09-18,19:04:37,330404529
6735,"$ aapl - tech stocks : adobe , rackspace losses take tech spotlight URL",2014-09-18,23:44:20,165118788
6736,"$ aapl does it regain the "" old "" weekly tl's ? ? ;) ) URL",2014-09-18,04:57:33,262763182
6737,URL $ aapl is serious about privacy in ios 8 . nsa take that . could be selling feature .,2014-09-18,15:04:16,53215424
6738,rt AT_USER AT_USER AT_USER that cramer always changing his mind . one day he loves $ gpro over $ aapl now he says it has no m …,2014-09-18,04:35:07,782030712
6739,"rt AT_USER iphone owners will basically end up with a new phone when they upgrade to ios 8 , writes AT_USER URL $ aapl",2014-09-18,03:04:51,119532649
6740,$ aapl security benefits its mobile payments,2014-09-18,17:39:27,84260342
6741,apple or google - which do you prefer ? URL apple google $ aapl $ goog $ googl AT_USER AT_USER AT_USER AT_USER,2014-09-18,13:15:48,42091991
6742,"rt AT_USER icymi , tim cook thinks apple was "" never just a hardware company "" URL $ aapl",2014-09-18,15:53:23,1832181
6743,URL new position in $ aapl URL,2014-09-18,19:18:17,1918898198
6744,"rt AT_USER iphone owners will basically end up with a new phone when they upgrade to ios 8 , writes AT_USER URL $ aapl",2014-09-18,00:47:17,69464499
6745,"rt AT_USER iphone owners will basically end up with a new phone when they upgrade to ios 8 , writes AT_USER URL $ aapl",2014-09-18,00:49:20,40192431
6746,rt AT_USER would you rather : apple vs . google - AT_USER says $ googl AT_USER says $ aapl AT_USER says $ googl AT_USER,2014-09-18,22:37:17,26690156
6747,$ aapl - statement of changes in beneficial ownership ( 4 ) URL,2014-09-18,22:37:45,831258415
6748,$ aapl URL,2014-09-19,16:34:22,1694722513
6749,"AT_USER AT_USER strategy today.biggest risk is buying euphoria $ baba $ yhoo when theres greatvalues in $ c $ bac $ aapl , $ twtr",2014-09-19,16:38:56,217060161
6750,in the words of AT_USER cheers to the freaking week-end ! workdone ! but you keep watching AT_USER thanks $ baba & $ aapl for a busy day ! :),2014-09-19,21:02:34,95362729
6751,"hfts rinsing $ aapl now , eyeing some calls for active trade trade as the waves cycle on opex $ yhoo",2014-09-19,14:20:59,290020929
6752,how will apple $ aapl stock be affected as iphone 6 goes on sale today ? URL,2014-09-19,14:27:27,2342591485
6753,ali baba and the forty thieves URL $ baba $ fb $ aapl ipo,2014-09-19,10:27:29,2766213605
6754,$ aapl red on product launch day,2014-09-19,18:06:21,37469211
6755,video : first iphone 6 sold in oz dropped during interview URL $ aapl,2014-09-19,14:42:23,468530937
6756,$ aapl - newest iphones hit the market down under URL,2014-09-19,03:45:14,1025520031
6757,"rt AT_USER gbp and ftse giving back overnight gains as scotland effect fades fast and focus turns to cad , $ baba and $ aapl . t …",2014-09-19,12:49:05,1080498338
6758,why apple watch may come with wifi by mark hibben $ aapl,2014-09-19,12:56:35,25067212
6759,iphone 6 teardown : what's inside apple's latest smartphone .. URL $ aapl tech stocks,2014-09-19,17:05:28,2459430642
6760,4700 deep on the iphone 6 launch line at applestore more on AT_USER 8a et $ aapl AT_USER URL,2014-09-19,10:50:32,120242824
6761,two lines outside of my local $ aapl store still ...,2014-09-19,21:39:24,15445817
6762,"microsoft executes second round of layoffs , cuts 2100 jobs $ msft $ aapl $ nok $ googl URL",2014-09-19,21:43:20,1001192245
6763,scrap $ aapl ! ! ! earn 100 % a year using our ' top 10 hedge fund ' artificial intelligence - URL $ spy AT_USER,2014-09-19,10:40:59,368615592
6764,AT_USER AT_USER are you sure they weren't waiting for the iphone 6 ? $ baba $ aapl,2014-09-19,18:40:00,354924835
6765,"have never understood , will never understand camping out to get something the day it's released . but as a $ aapl shareholder , y'all go ahead .",2014-09-19,15:41:32,282720635
6766,"$ aapl android users are deserting in droves ahead of iphone 6 launch , trade-ins up 200 % URL",2014-09-19,23:57:26,137061901
6767,"rt AT_USER apple : the good , bad and ugly of kass ’ s contrarian view - tech trader daily - AT_USER $ aapl $ armh $ googl $ 005930ks ht …",2014-09-19,11:33:18,516096222
6768,"from smartphone market share perspective AT_USER disproportional focus on $ aapl products is almost laughable ; good products , not breaking news",2014-09-19,11:12:53,49091558
6769,rt AT_USER streets are a mess in $ aapl line including bags of feces . security presence is higher .,2014-09-20,23:12:11,42062583
6770,"newest iphones go on sale , attracting fans and potential resellers URL via AT_USER $ aapl",2014-09-20,01:34:31,299891017
6771,看到同事们都在聊 $ baba $ bidu $ goog $ aapl $ amzn 我默默地关掉了窗口 …,2014-09-20,01:37:46,50932982
6772,"rt AT_USER "" if you have an iphone 4s , you probably shouldn't bother updating it to the new ios 8 . "" URL $ aapl",2014-09-20,23:41:59,1289653675
6773,update : apple's healthkit powering 2 new medical trials URL $ aapl,2014-09-20,22:00:03,2173999435
6774,"$ aapl the iphone 6plus screen is so much nice than my samsung note 2 , looks like i don't have to use the over saturated pos anymore .",2014-09-20,22:02:37,1307991680
6775,scrap $ aapl ! earn 100 % per year using our ' top 10 hedge fund ' artificial intelligence - URL $ spy AT_USER,2014-09-20,01:46:28,368615592
6776,"largest size today $ wlt jan ' 16 $ 2 puts sld 24,384 x v 54k oi $ aapl oct $ 96.43 puts sld 22,500 vs 21k oi URL",2014-09-20,02:12:25,2590675464
6777,$ elra closed up 288.89 % on over 315 million volume ! get our new penny stock picks : URL $ trx $ aapl $ goog,2014-09-20,07:42:50,2447967798
6778,$ aapl kevin paul scott believes the hype around the iphone 6 will fade and the product will fizzle . URL,2014-09-20,19:08:15,55561590
6779,are your wallet's days numbered ? apple intends to make the wallet obsolete with applepay - URL $ aapl,2014-09-20,14:40:10,163897694
6780,URL emylers : $ aapl up to date company activities and other : emylers URL URL,2014-09-21,07:39:12,1286058860
6781,"rt AT_USER something $ goog android enthusiasts , windows phone enthusiasts ( all 4 of them ) et al faill to appreciate is $ aapl abil …",2014-09-21,12:43:22,2603480221
6782,rt AT_USER how to remove u2 ' s new album from your itunes : URL $ aapl URL,2014-09-21,10:26:31,137093858
6783,"rt AT_USER "" AT_USER how to remove u2 ' s new album from your itunes : URL $ aapl URL replace ... URL",2014-09-21,11:39:48,2740712871
6784,rt AT_USER but i still / haven't found / what i'm looking for ... u2iphone $ aapl URL,2014-09-21,22:31:22,552227325
6785,rt AT_USER monday market outlook - $ t and $ aapl trades up 90 % since june ! ideas for $ btu $ chk $ yhoo $ dba $ hov $ irbt and more @ h …,2014-09-22,13:34:31,2431455775
6786,rt AT_USER monday market outlook - $ t and $ aapl trades up 90 % since june ! ideas for $ btu $ chk $ yhoo $ dba $ hov $ irbt and more @ h …,2014-09-22,15:38:49,2446606993
6787,rt AT_USER monday market outlook - $ t and $ aapl trades up 90 % since june ! ideas for $ btu $ chk $ yhoo $ dba $ hov $ irbt and more @ h …,2014-09-22,21:25:23,2456734086
6788,$ aapl $ gtat URL,2014-09-22,18:44:20,1101216644
6789,only 1 week left to sign up for my online wealth management couse w / uclaextension . investing $ spy $ baba $ aapl URL,2014-09-22,15:22:38,22217821
6790,apple technicals - monthly weekly daily fibonacci levels update $ aapl ​ ​ ​ aapl URL,2014-09-22,15:30:19,950517078
6791,"$ aapl after apple's record setting launch , analysts predict iphone 6 will win over android switchers ... URL",2014-09-22,16:13:51,46192094
6792,apple : is the coolest URL $ aapl $ nflx,2014-09-22,10:50:08,102325185
6793,rt AT_USER monday market outlook - $ t and $ aapl trades up 90 % since june ! ideas for $ btu $ chk $ yhoo $ dba $ hov $ irbt and more @ h …,2014-09-22,20:57:47,2444907282
6794,apple's beats music brand may go away . apple's beats music service is sticking around . URL via AT_USER $ aapl,2014-09-22,21:01:02,299891017
6795,rt AT_USER monday market outlook - $ t and $ aapl trades up 90 % since june ! ideas for $ btu $ chk $ yhoo $ dba $ hov $ irbt and more @ h …,2014-09-22,17:27:51,2462178786
6796,"rt AT_USER display expert : after lagging competitors , iphone 6 plus display puts $ aapl back on top URL",2014-09-22,20:20:47,390399332
6797,doing the math again on apple pay URL $ aapl,2014-09-22,20:30:04,2173999435
6798,off the charts ! new iphone 6 sales smash record URL via AT_USER ... stock's up 0.76 % $ aapl,2014-09-22,12:48:47,110639889
6799,"first weekend iphone sales top 10 million , set new record URL $ aapl",2014-09-22,13:00:13,192786712
6800,samsung should sue $ aapl for making a bigger phone ...,2014-09-22,22:27:16,718835348
6801,rt AT_USER monday market outlook - $ t and $ aapl trades up 90 % since june ! ideas for $ btu $ chk $ yhoo $ dba $ hov $ irbt and more @ h …,2014-09-22,17:34:56,2423615220
6802,rt AT_USER monday market outlook - $ t and $ aapl trades up 90 % since june ! ideas for $ btu $ chk $ yhoo $ dba $ hov $ irbt and more @ h …,2014-09-22,17:40:03,1364568565
6803,rt AT_USER monday market outlook - $ t and $ aapl trades up 90 % since june ! ideas for $ btu $ chk $ yhoo $ dba $ hov $ irbt and more @ h …,2014-09-22,21:45:05,1662242882
6804,rt AT_USER monday market outlook - $ t and $ aapl trades up 90 % since june ! ideas for $ btu $ chk $ yhoo $ dba $ hov $ irbt and more @ h …,2014-09-22,13:03:42,1367770872
6805,rt AT_USER monday market outlook - $ t and $ aapl trades up 90 % since june ! ideas for $ btu $ chk $ yhoo $ dba $ hov $ irbt and more @ h …,2014-09-22,13:15:30,2422633502
6806,$ aapl received a new alert . find out why at URL stocks daytrading trading mkt nyse nasdaq markets 182,2014-09-22,13:15:45,39546678
6807,rt AT_USER monday market outlook - $ t and $ aapl trades up 90 % since june ! ideas for $ btu $ chk $ yhoo $ dba $ hov $ irbt and more @ h …,2014-09-22,13:17:03,1660642682
6808,$ aapl - u . s . stocks weighed down by china URL,2014-09-22,16:48:31,831258415
6809,apple iphone 6 and iphone 6 plus selling in u . s . stores and could break opening weekend record $ aapl aapl URL,2014-09-22,11:31:08,950517078
6810,selling 10 million handsets in a weekend with constrained supply and no chinese release is pretty bullish $ aapl,2014-09-22,12:40:20,103908037
6811,"rt AT_USER first weekend iphone 6 sales top a record 10,000 , 000 , apple says » URL $ aapl URL",2014-09-22,12:40:32,594984173
6812,rt AT_USER monday market outlook - $ t and $ aapl trades up 90 % since june ! ideas for $ btu $ chk $ yhoo $ dba $ hov $ irbt and more @ h …,2014-09-22,12:43:09,1857658747
6813,"$ aapl very impressive . record weekend , record preorders and no china !",2014-09-22,12:44:06,2395594660
6814,rt AT_USER monday market outlook - $ t and $ aapl trades up 90 % since june ! ideas for $ btu $ chk $ yhoo $ dba $ hov $ irbt and more @ h …,2014-09-22,19:04:25,2437036920
6815,$ aapl iphone 6 / plus smokes competition in benchmarks URL,2014-09-22,19:13:41,137061901
6816,"rt AT_USER iphone sales top 10 million in first weekend , set new record $ aapl",2014-09-22,12:32:04,214474186
6817,"the creation of a super sapphire cover screen underway "" URL by AT_USER $ gtat $ aapl URL",2014-09-22,19:22:46,2522665776
6818,rt AT_USER blackberry undercuts apple and samsung prices with new passport model URL $ bbry $ aapl cdntech,2014-09-22,19:23:24,223421570
6819,"AT_USER keep in mind , most $ aapl users were $ bb users before it made the first iphone .",2014-09-22,19:33:22,205439861
6820,rt AT_USER daily recap URL $ spx $ qqq $ iwm $ tsla $ nflx $ aapl $ fb $ twtr $ gpro $ baba $ mbly $ bac AT_USER,2014-09-22,21:06:11,455824771
6821,"apple to shut down beats music : report "" $ aapl URL",2014-09-22,21:09:24,14318277
6822,$ aapl sto jan 17 ' 2015 100p at 5.10,2014-09-22,18:20:36,1319715690
6823,sell $ aapl ! earn 100 % per year with our ' top 10 hedge fund ' artificial intelligence - URL $ spy $ qqq,2014-09-22,18:22:02,368615592
6824,rt AT_USER monday market outlook - $ t and $ aapl trades up 90 % since june ! ideas for $ btu $ chk $ yhoo $ dba $ hov $ irbt and more @ h …,2014-09-22,17:15:12,2415475172
6825,AT_USER nsa than $ aapl for its cooperation .,2014-09-22,12:03:35,392739061
6826,"cantorfitz reits $ aapl buy , px $ 123",2014-09-22,12:15:46,50206233
6827,rt AT_USER monday market outlook - $ t and $ aapl trades up 90 % since june ! ideas for $ btu $ chk $ yhoo $ dba $ hov $ irbt and more @ h …,2014-09-22,18:56:20,2433364339
6828,just imagine if you could find market's intraday highs and lows for $ es_f daytrading $ spx $ spy $ dji $ aapl $ qqq $ iwm,2014-09-22,18:58:34,181130068
6829,$ aapl $ googl rt AT_USER apple / google moves to encrypt data on locked devices alarms law enforcement URL ( fixes typo ),2014-09-23,22:46:07,299891017
6830,rt AT_USER monday market outlook - $ t and $ aapl trades up 90 % since june ! ideas for $ btu $ chk $ yhoo $ dba $ hov $ irbt and more @ h …,2014-09-23,01:17:45,2462582744
6831,rt AT_USER monday market outlook - $ t and $ aapl trades up 90 % since june ! ideas for $ btu $ chk $ yhoo $ dba $ hov $ irbt and more @ h …,2014-09-23,03:53:02,2452761188
6832,rt AT_USER monday market outlook - $ t and $ aapl trades up 90 % since june ! ideas for $ btu $ chk $ yhoo $ dba $ hov $ irbt and more @ h …,2014-09-23,03:58:55,2444840454
6833,rt AT_USER monday market outlook - $ t and $ aapl trades up 90 % since june ! ideas for $ btu $ chk $ yhoo $ dba $ hov $ irbt and more @ h …,2014-09-23,02:30:24,1621209685
6834,"rt AT_USER this weekend , apple sold 58 iphone 6/6 p every 1 second . $ aapl",2014-09-23,06:16:54,601049829
6835,rt AT_USER monday market outlook - $ t and $ aapl trades up 90 % since june ! ideas for $ btu $ chk $ yhoo $ dba $ hov $ irbt and more @ h …,2014-09-23,03:21:40,2445209594
6836,rt AT_USER monday market outlook - $ t and $ aapl trades up 90 % since june ! ideas for $ btu $ chk $ yhoo $ dba $ hov $ irbt and more @ h …,2014-09-23,03:25:44,2446293378
6837,eu to accuse apple of taking illicit irish state aid .. URL $ aapl tech stocks,2014-09-29,10:09:16,2459430642
6838,AT_USER $ aapl i said last week this was going to happen.kids bend an iphone 6 plus in apple store URL $ bbry,2014-09-29,14:00:07,266780644
6839,$ aapl down 2 % in pre market . european commission to accuse the company over illegal irish tax trades .,2014-09-29,13:26:39,930323269
6840,update 2 - eu watchdog to give detail on apple and fiat tax investigations . $ aapl . URL,2014-09-29,15:40:44,1354252658
6841,there was much hoopla over yoy share repurchases being down in q2 . this was a function of $ aapl repurchasing $ 16 billion in last year q2,2014-09-29,12:43:00,28402887
6842,stock review : apple ( nasdaq aapl ) claims that bendgate is hyped $ aapl : URL,2014-09-29,10:33:03,2605137385
6843,AT_USER the european commission is not about to fine apple ; nor even to accuse the company of anything $ aapl URL,2014-09-29,14:26:12,2766213605
6844,watch emini $ es_f daytrading training videos URL & imagine if you attend our $ spx $ spy $ aapl $ fb es_f live tradingroom,2014-09-29,14:30:01,330283150
6845,URL bobirw : cover 1000 $ aapl at 99.80 - . 03 : bobirw URL URL,2014-09-29,15:06:49,1137633156
6846,apple inc . is doomed . $ aapl dropped by 1.62 % ! currently priced at 99.12 . URL aapl,2014-09-29,14:10:32,14814502
6847,apple expected to begin selling iphone 6 in china mobile on october 10 $ aapl $ chl URL,2014-09-29,14:46:33,2766213605
6848,"man walks into apple store and is able to "" pretty easily "" bend iphone 6 plus . bendgate $ aapl URL",2014-09-29,12:30:59,18455693
6849,chinese iphone black market in shambles URL $ aapl,2014-09-29,16:24:32,1310354202
6850,AT_USER gotta be protection $ aapl,2014-09-29,16:32:02,2383861202
6851,"last day of 3q ' 14 apple selling iphone 6 ' s like pez - 100 per second , please AT_USER pep talk . AT_USER $ aapl URL",2014-09-30,13:39:47,16995129
6852,$ aapl 9/30 candlestick amplitude @ ( high = $ 104.32 / low = $ 96.07 ) price must oscillate > $ 99.47 for + bias URL,2014-09-30,04:41:50,582868501
6853,$ aapl apple initiated with a “ hold ” at jefferies .,2014-09-30,09:50:48,55561590
6854,apple receives second and final license needed to start iphone 6 sales in china URL $ aapl,2014-09-30,03:49:52,299891017
6855,"paypal spinning off , wouldn't spin when icahn proposed a few months back ... apple pay scared them ? URL $ iep $ aapl $ ebay",2014-09-30,11:27:53,423574278
6856,pretty cool new $ aapl design from $ mvis URL,2014-09-30,16:48:57,25440185
6857,love using choppy unchanged days to see where the leadership is . i have $ fisv $ mar $ dis $ aapl $ lmt $ nke working for me .,2014-09-30,16:50:45,250758475
6858,apple defends the irish tax arrangement that allegedly saved it billions since the ' 90s .. URL $ aapl tech stocks,2014-09-30,10:07:00,2459430642
6859,AT_USER apple to announce q4 2014 earnings on october 20 $ aapl URL,2014-09-30,17:54:12,2766213605
6860,AT_USER apple to announce q4 2014 earnings on october 20 $ aapl URL,2014-09-30,17:54:37,2766213605
6861,european union says ireland grants apple illegal tax benefits - video - thestreet . $ aapl . URL,2014-09-30,17:12:13,1354252658
6862,"after a 4 - week delay , apple's new iphones are coming to china URL $ aapl",2014-09-30,11:58:14,25053299
6863,$ aapl - jal customer data target of cyber attack URL,2014-09-30,05:51:34,1344902282
6864,"new , secret penny stock alert coming today ! check it out : URL $ aapl $ bac $ cbis",2014-10-01,08:55:58,2447967798
6865,rt AT_USER $ aapl back below the 50 - day ma . each subsequent test increases chances of a convincing breakdown : URL,2014-10-01,18:38:22,129481550
6866,"rt AT_USER apple's iphone 6 a8 gpu destroys galaxy s5 , htc one m8 , moto x & nexus 5 / w fewer , slower cores & much less ram $ aapl URL",2014-10-01,11:23:09,2766213605
6867,rt AT_USER bill and chuck's incredible journey - apple's blowout launch weekend revisited URL $ aapl apple,2014-10-01,12:35:39,251633588
6868,rt AT_USER an easy guide to how apple pay works URL $ aapl $ ebay $ v $ mcd $ ma,2014-10-01,01:50:25,2444104684
6869,slawek shares the exact strategy he uses to make successful explosive profit listen here : URL stocks $ aapl,2014-10-01,08:30:42,441123653
6870,next lending crisis ? .. URL $ aapl tech stocks,2014-10-01,21:05:12,2459430642
6871,rt AT_USER is apple pay the reason ebay is spinning off paypal ? URL $ aapl payments gamechangers,2014-10-01,14:53:39,25034332
6872,"it really is about the network , which doesn't necessarily mean social , even if highly engaged URL $ aapl",2014-10-01,11:15:15,43864286
6873,apple : leaving everything to be desired URL $ aapl,2014-10-01,21:30:04,2173999435
6874,$ es_f emini sp500 futures tradingsignal daytrading monthly weekly & daily key support resistance levels $ spy $ spx $ aapl es_f ibroker $ fb,2014-10-01,19:27:21,224613869
6875,rt AT_USER $ aapl chart : aapl . URL,2014-10-01,19:28:20,17324802
6876,"t3 live daily recap end of the quarter , whats next ? URL $ baba $ cybr $ loco $ gpro $ mbly $ aapl $ fb $ twtr $ nflx $ lnkd $ tsla",2014-10-01,23:14:13,2344531388
6877,"for investors in $ fb , $ tsla , and $ aapl and more , proactive is better than buy and hold via AT_USER URL",2014-10-01,13:09:38,56678999
6878,$ aapl they want to test 98.70,2014-10-01,17:58:56,251277277
6879,"rt AT_USER "" AT_USER why get an $ aapl watch when you can bend your iphone 6 around your wrist ? $ msft $ nok",2014-10-01,13:59:47,1254473594
6880,short $ aapl scalp,2014-10-02,18:22:46,266227773
6881,"the death of apple , inc's "" i "" branding ( aapl ) . $ aapl . URL",2014-10-02,23:23:22,1354252658
6882,apple downgraded by deutsche bank to hold . URL $ aapl aapl,2014-10-02,20:35:03,68559732
6883,"rt AT_USER why fossil , swatch and other watchmakers shouldn't feel threatened by apple watch URL $ fosl $ aapl URL",2014-10-02,20:35:41,516021182
6884,a seriously siri-less apple URL $ nuan $ aapl,2014-10-02,12:00:04,201296379
6885,AT_USER they are wait on $ aapl to tell them they are not allow to say anything !,2014-10-02,15:07:43,52647524
6886,"97.50 potential s / t support for apple $ aapl . if it loses that , we could see 97.49 pretty quickly . URL",2014-10-02,15:10:04,58808528
6887,apple and android working to remove small smartphones from your pocket . $ aapl . URL,2014-10-02,13:21:22,1354252658
6888,$ aapl steve dowling takes over as interim apple pr head URL AT_USER,2014-10-02,19:35:01,2377574335
6889,AT_USER nice late day rally in $ aapl .,2014-10-02,19:35:58,288236378
6890,"$ aapl $ fb $ spy $ qqq clarity quotes : "" it takes 10 bulls to squeeze a bear , it takes 100 charging bulls to kill it",2014-10-02,17:47:39,251277277
6891,market correction wont be done until there is some real selling in stocks like $ aapl and $ cmg,2014-10-02,15:01:57,2401545469
6892,"eric schmidt to tim cook : "" we're rubber , you're glue ... "" URL $ aapl $ goog",2014-10-02,16:26:34,1473431
6893,"AT_USER $ aapl samsung beating apple pay to the punch . you can store 5 or more credit cards in the gap between case and screen "" too funny",2014-10-02,16:55:23,384554128
6894,rt AT_USER apple - fibonacci technicals levels - intraday update - $ aapl aapl URL,2014-10-02,16:56:19,2636688229
6895,apple : irish tax deal may have broken eu laws URL $ aapl,2014-10-02,23:10:03,102325185
6896,report : chinese iphone 6/6 plus registrations top 4m $ aapl URL,2014-10-03,16:07:15,49043175
6897,rt AT_USER apple $ aapl downgraded to hold at deutsche bank citing high iphone sales expectations and limited catalysts ; $ 102 pric …,2014-10-03,11:37:07,16995129
6898,facebook is reportedly following silicon valley rivals $ aapl and $ googl into the lucrative digital healthcare market : URL,2014-10-03,13:15:00,624413
6899,rt AT_USER reports out that apple will roll out new ipad updates on october 16th . $ aapl,2014-10-03,17:00:00,20097362
6900,$ aapl apple inc ( aapl ) 99.61 -0.29 ( -0.29 % ) $ bbrd $ csiq $ sltd URL,2014-10-03,15:29:26,2181373892
